year,county,prod_mibu
2024,OTHER COUNTIES,4.8256
2024,HOUSTON,0.0818
2024,WASHINGTON,0.178
2024,BURKE,0.086
2024,ELBERT,0.0611
2024,FLOYD,0.0884
2024,GORDON,0.128
2024,BROOKS,0.6
2024,COFFEE,0.103
2024,WORTH,0.166
2024,APPLING,0.0827
2024,TATTNALL,0.0984
2024,GRADY,0.183
2024,RANDOLPH,0.415
2024,SEMINOLE,0.162
2024,THOMAS,0.141
2024,MACON,0.214
2023,OTHER COUNTIES,3.5795
2023,BLECKLEY,0.293
2023,HOUSTON,0.065
2023,LAURENS,0.273
2023,EMANUEL,0.0995
2023,JEFFERSON,0.15
2023,FRANKLIN,0.0299
2023,HART,0.165
2023,BROOKS,0.524
2023,WILCOX,0.0386
2023,PIERCE,0.109
2023,TOOMBS,0.0776
2023,GRADY,0.153
2023,RANDOLPH,0.412
2023,SEMINOLE,0.229
2023,THOMAS,0.096
2023,WEBSTER,0.0214
2023,MACON,0.268
2023,MARION,0.0273
2023,TAYLOR,0.0542
2022,OTHER COUNTIES,4.1276
2022,HOUSTON,0.0734
2022,LAURENS,0.248
2022,PEACH,0.0724
2022,BURKE,0.123
2022,EMANUEL,0.101
2022,ELBERT,0.0531
2022,GORDON,0.18
2022,BROOKS,0.402
2022,COFFEE,0.0874
2022,COOK,0.088
2022,JEFF DAVIS,0.0635
2022,APPLING,0.0641
2022,GRADY,0.162
2022,RANDOLPH,0.278
2022,TERRELL,0.142
2022,THOMAS,0.0917
2022,MARION,0.033
2022,TAYLOR,0.0878
2021,OTHER COUNTIES,4.2371
2021,JOHNSON,0.113
2021,LAURENS,0.278
2021,BURKE,0.0958
2021,EMANUEL,0.0777
2021,JEFFERSON,0.172
2021,ELBERT,0.079
2021,CHATTOOGA,0.041
2021,FLOYD,0.0747
2021,WALKER,0.0656
2021,BROOKS,0.317
2021,COOK,0.0381
2021,LOWNDES,0.0288
2021,BACON,0.007
2021,TOOMBS,0.0623
2021,LEE,0.0507
2021,TERRELL,0.104
2021,THOMAS,0.0387
2021,MACON,0.279
2021,MARION,0.0505
2020,OTHER COUNTIES,2.1655
2020,LAURENS,0.209
2020,PEACH,0.0505
2020,WASHINGTON,0.101
2020,BURKE,0.06
2020,EMANUEL,0.128
2020,JEFFERSON,0.207
2020,SCREVEN,0.0433
2020,ELBERT,0.0896
2020,HART,0.156
2020,MADISON,0.0268
2020,CHATTOOGA,0.0252
2020,DOOLY,0.0894
2020,LOWNDES,0.0319
2020,BACON,0.0117
2020,WARE,0.0173
2020,GRADY,0.0698
2020,RANDOLPH,0.234
2020,MACON,0.179
2019,EMANUEL,0.0357
2019,JEFFERSON,0.146
2019,OTHER (COMBINED) COUNTIES,0.1563
2019,OTHER (COMBINED) COUNTIES,0.055
2019,ELBERT,0.0592
2019,HART,0.0813
2019,OTHER (COMBINED) COUNTIES,0.0785
2019,BARTOW,0.0151
2019,CHATTOOGA,0.0283
2019,OTHER (COMBINED) COUNTIES,0.2746
2019,BROOKS,0.141
2019,COFFEE,0.0151
2019,OTHER (COMBINED) COUNTIES,0.2669
2019,OTHER (COMBINED) COUNTIES,0.46
2019,MACON,0.0341
2019,OTHER (COMBINED) COUNTIES,0.0829
2018,OTHER (COMBINED) COUNTIES,0.8581
2018,PEACH,0.0579
2018,EMANUEL,0.0598
2018,JEFFERSON,0.221
2018,JENKINS,0.0115
2018,OTHER (COMBINED) COUNTIES,0.3027
2018,ELBERT,0.125
2018,HART,0.175
2018,OGLETHORPE,0.0335
2018,OTHER (COMBINED) COUNTIES,0.1585
2018,CHATTOOGA,0.0353
2018,OTHER (COMBINED) COUNTIES,0.6547
2018,COLQUITT,0.0457
2018,OTHER (COMBINED) COUNTIES,0.6913
2018,LEE,0.0534
2018,MITCHELL,0.0541
2018,OTHER (COMBINED) COUNTIES,0.4007
2018,RANDOLPH,0.211
2018,SEMINOLE,0.0445
2018,THOMAS,0.0783
2017,HOUSTON,0.0678
2017,MONTGOMERY,0.0681
2017,OTHER (COMBINED) COUNTIES,1.1891
2017,BULLOCH,0.111
2017,BURKE,0.0851
2017,EMANUEL,0.153
2017,JENKINS,0.0425
2017,OTHER (COMBINED) COUNTIES,0.4749
2017,SCREVEN,0.0555
2017,OTHER (COMBINED) COUNTIES,0.071
2017,ELBERT,0.071
2017,FRANKLIN,0.0224
2017,HART,0.0838
2017,OTHER (COMBINED) COUNTIES,0.0828
2017,BARTOW,0.136
2017,CHATTOOGA,0.0747
2017,FLOYD,0.122
2017,OTHER (COMBINED) COUNTIES,0.25
2017,WALKER,0.0943
2017,BROOKS,0.274
2017,COFFEE,0.0295
2017,COLQUITT,0.0716
2017,DOOLY,0.254
2017,LOWNDES,0.0637
2017,OTHER (COMBINED) COUNTIES,0.2762
2017,APPLING,0.0494
2017,OTHER (COMBINED) COUNTIES,0.2316
2017,TOOMBS,0.163
2017,GRADY,0.108
2017,MITCHELL,0.115
2017,OTHER (COMBINED) COUNTIES,0.4171
2017,RANDOLPH,0.246
2017,SEMINOLE,0.122
2017,TERRELL,0.0324
2017,THOMAS,0.0805
2017,HENRY,0.0337
2017,MACON,0.154
2017,MARION,0.0564
2017,OTHER (COMBINED) COUNTIES,0.1649
2017,TAYLOR,0.102
2016,DODGE,0.088
2016,HOUSTON,0.11
2016,JOHNSON,0.0746
2016,MONTGOMERY,0.053
2016,MORGAN,0.0399
2016,OTHER (COMBINED) COUNTIES,0.8195
2016,PEACH,0.14
2016,BULLOCH,0.126
2016,BURKE,0.146
2016,CANDLER,0.0821
2016,EMANUEL,0.134
2016,JEFFERSON,0.224
2016,JENKINS,0.0415
2016,OTHER (COMBINED) COUNTIES,0.0914
2016,SCREVEN,0.104
2016,OTHER (COMBINED) COUNTIES,0.052
2016,FRANKLIN,0.0049
2016,HART,0.0336
2016,MADISON,0.0153
2016,OTHER (COMBINED) COUNTIES,0.0422
2016,BARTOW,0.0375
2016,CHATTOOGA,0.0235
2016,FLOYD,0.0336
2016,MURRAY,0.0488
2016,OTHER (COMBINED) COUNTIES,0.0908
2016,POLK,0.0348
2016,BROOKS,0.612
2016,COFFEE,0.0656
2016,COLQUITT,0.0621
2016,LOWNDES,0.09
2016,OTHER (COMBINED) COUNTIES,0.8033
2016,APPLING,0.0711
2016,OTHER (COMBINED) COUNTIES,0.1345
2016,PIERCE,0.0311
2016,TATTNALL,0.123
2016,TOOMBS,0.194
2016,WARE,0.0203
2016,DECATUR,0.221
2016,EARLY,0.0795
2016,GRADY,0.216
2016,MITCHELL,0.136
2016,OTHER (COMBINED) COUNTIES,0.7361
2016,RANDOLPH,0.239
2016,SEMINOLE,0.162
2016,TERRELL,0.0394
2016,MACON,0.293
2016,MARION,0.0358
2016,OTHER (COMBINED) COUNTIES,0.1442
2015,BLECKLEY,0.404
2015,DODGE,0.202
2015,LAURENS,0.499
2015,OTHER (COMBINED) COUNTIES,1.188
2015,PEACH,0.226
2015,BURKE,0.118
2015,JEFFERSON,0.305
2015,JENKINS,0.0595
2015,OTHER (COMBINED) COUNTIES,0.9675
2015,OTHER (COMBINED) COUNTIES,0.071
2015,HART,0.128
2015,OGLETHORPE,0.0247
2015,OTHER (COMBINED) COUNTIES,0.1123
2015,CHATTOOGA,0.0605
2015,GORDON,0.159
2015,OTHER (COMBINED) COUNTIES,0.3895
2015,WALKER,0.106
2015,BERRIEN,0.0751
2015,BROOKS,0.715
2015,COFFEE,0.114
2015,COLQUITT,0.127
2015,JEFF DAVIS,0.116
2015,OTHER (COMBINED) COUNTIES,1.4109
2015,TELFAIR,0.152
2015,TIFT,0.028
2015,APPLING,0.563
2015,EVANS,0.0426
2015,OTHER (COMBINED) COUNTIES,0.2304
2015,PIERCE,0.156
2015,TATTNALL,0.22
2015,TOOMBS,0.291
2015,WARE,0.062
2015,DECATUR,0.356
2015,EARLY,0.134
2015,GRADY,0.272
2015,MITCHELL,0.209
2015,OTHER (COMBINED) COUNTIES,1.458
2015,SEMINOLE,0.186
2015,TERRELL,0.258
2015,THOMAS,0.245
2015,MACON,0.371
2015,MARION,0.0839
2015,OTHER (COMBINED) COUNTIES,0.2391
2015,TAYLOR,0.195
2014,BLECKLEY,0.356
2014,DODGE,0.143
2014,JOHNSON,0.103
2014,LAURENS,0.475
2014,OTHER (COMBINED) COUNTIES,0.792
2014,PULASKI,0.137
2014,BULLOCH,0.229
2014,BURKE,0.262
2014,CANDLER,0.0934
2014,EFFINGHAM,0.0855
2014,EMANUEL,0.126
2014,GLASCOCK,0.0238
2014,JEFFERSON,0.437
2014,OTHER (COMBINED) COUNTIES,0.1183
2014,SCREVEN,0.139
2014,OTHER (COMBINED) COUNTIES,0.092
2014,FRANKLIN,0.0528
2014,HART,0.0762
2014,MADISON,0.0415
2014,OTHER (COMBINED) COUNTIES,0.1135
2014,BARTOW,0.0623
2014,CHATTOOGA,0.065
2014,FLOYD,0.0992
2014,MURRAY,0.164
2014,OTHER (COMBINED) COUNTIES,0.2899
2014,WALKER,0.0856
2014,BERRIEN,0.0516
2014,BROOKS,0.513
2014,COFFEE,0.108
2014,COLQUITT,0.0492
2014,CRISP,0.142
2014,DOOLY,0.304
2014,JEFF DAVIS,0.0687
2014,LOWNDES,0.151
2014,OTHER (COMBINED) COUNTIES,0.2911
2014,TURNER,0.0748
2014,WILCOX,0.0746
2014,WORTH,0.166
2014,APPLING,0.216
2014,BACON,0.062
2014,EVANS,0.0255
2014,LONG,0.0209
2014,OTHER (COMBINED) COUNTIES,0.3613
2014,PIERCE,0.0728
2014,TATTNALL,0.228
2014,WAYNE,0.0815
2014,CLAY,0.114
2014,DECATUR,0.212
2014,EARLY,0.217
2014,GRADY,0.173
2014,MILLER,0.103
2014,MITCHELL,0.237
2014,OTHER (COMBINED) COUNTIES,0.559
2014,RANDOLPH,0.4
2014,SEMINOLE,0.238
2014,SUMTER,0.422
2014,TERRELL,0.291
2014,THOMAS,0.15
2014,LAMAR,0.0696
2014,MACON,0.304
2014,MARION,0.0667
2014,OTHER (COMBINED) COUNTIES,0.1717
2014,TAYLOR,0.148
2013,DODGE,0.0976
2013,HOUSTON,0.0981
2013,JOHNSON,0.0694
2013,LAURENS,0.369
2013,OTHER (COMBINED) COUNTIES,0.6299
2013,PEACH,0.103
2013,BULLOCH,0.286
2013,BURKE,0.211
2013,EFFINGHAM,0.0743
2013,EMANUEL,0.0527
2013,JEFFERSON,0.319
2013,JENKINS,0.0352
2013,OTHER (COMBINED) COUNTIES,0.0558
2013,SCREVEN,0.115
2013,BARTOW,0.083
2013,CHATTOOGA,0.0404
2013,FLOYD,0.116
2013,OTHER (COMBINED) COUNTIES,0.299
2013,WALKER,0.0736
2013,BERRIEN,0.0457
2013,BROOKS,0.57
2013,COFFEE,0.0689
2013,COOK,0.0339
2013,CRISP,0.117
2013,DOOLY,0.383
2013,JEFF DAVIS,0.0246
2013,OTHER (COMBINED) COUNTIES,0.4638
2013,TURNER,0.102
2013,WILCOX,0.0431
2013,APPLING,0.196
2013,EVANS,0.0525
2013,OTHER (COMBINED) COUNTIES,0.1144
2013,PIERCE,0.066
2013,TATTNALL,0.3
2013,TOOMBS,0.153
2013,WARE,0.0565
2013,WAYNE,0.0776
2013,DECATUR,0.276
2013,EARLY,0.175
2013,GRADY,0.153
2013,LEE,0.208
2013,MILLER,0.133
2013,OTHER (COMBINED) COUNTIES,0.4429
2013,RANDOLPH,0.336
2013,SEMINOLE,0.0941
2013,SUMTER,0.287
2013,TERRELL,0.212
2013,THOMAS,0.115
2013,HENRY,0.0173
2013,MACON,0.231
2013,MARION,0.0963
2013,OTHER (COMBINED) COUNTIES,0.3244
2012,DODGE,0.115
2012,JOHNSON,0.0338
2012,LAURENS,0.289
2012,MONTGOMERY,0.0561
2012,OTHER (COMBINED) COUNTIES,0.5391
2012,PEACH,0.115
2012,WASHINGTON,0.1
2012,BULLOCH,0.45
2012,BURKE,0.225
2012,EFFINGHAM,0.0686
2012,EMANUEL,0.107
2012,GLASCOCK,0.0203
2012,JEFFERSON,0.29
2012,OTHER (COMBINED) COUNTIES,0.1741
2012,SCREVEN,0.244
2012,BARTOW,0.072
2012,CHATTOOGA,0.0311
2012,FLOYD,0.107
2012,OTHER (COMBINED) COUNTIES,0.2736
2012,POLK,0.0558
2012,WALKER,0.0615
2012,BERRIEN,0.0632
2012,BROOKS,0.301
2012,COFFEE,0.12
2012,COLQUITT,0.025
2012,CRISP,0.053
2012,DOOLY,0.227
2012,JEFF DAVIS,0.136
2012,LOWNDES,0.053
2012,OTHER (COMBINED) COUNTIES,0.2793
2012,WILCOX,0.0175
2012,APPLING,0.0723
2012,BACON,0.0215
2012,EVANS,0.067
2012,OTHER (COMBINED) COUNTIES,0.0584
2012,PIERCE,0.07
2012,TATTNALL,0.271
2012,TOOMBS,0.201
2012,WARE,0.0138
2012,WAYNE,0.15
2012,DECATUR,0.183
2012,EARLY,0.0894
2012,GRADY,0.0653
2012,LEE,0.121
2012,MILLER,0.141
2012,MITCHELL,0.143
2012,OTHER (COMBINED) COUNTIES,0.2858
2012,RANDOLPH,0.26
2012,SEMINOLE,0.128
2012,TERRELL,0.0665
2012,THOMAS,0.088
2012,MARION,0.0691
2012,OTHER (COMBINED) COUNTIES,0.4422
2012,TAYLOR,0.0807
2011,BLECKLEY,0.0131
2011,DODGE,0.043
2011,OTHER (COMBINED) COUNTIES,0.2383
2011,PEACH,0.0296
2011,BURKE,0.0661
2011,EFFINGHAM,0.0278
2011,OTHER (COMBINED) COUNTIES,0.2701
2011,BARTOW,0.0341
2011,CHATTOOGA,0.0297
2011,FLOYD,0.0913
2011,OTHER (COMBINED) COUNTIES,0.2102
2011,WALKER,0.061
2011,WHITFIELD,0.0167
2011,BROOKS,0.104
2011,COLQUITT,0.0099
2011,IRWIN,0.0077
2011,OTHER (COMBINED) COUNTIES,0.1624
2011,BACON,0.0165
2011,EVANS,0.0204
2011,LONG,0.0078
2011,OTHER (COMBINED) COUNTIES,0.1303
2011,TATTNALL,0.0944
2011,TOOMBS,0.101
2011,WARE,0.0226
2011,GRADY,0.0746
2011,OTHER (COMBINED) COUNTIES,0.2514
2011,RANDOLPH,0.173
2011,SEMINOLE,0.084
2011,SUMTER,0.133
2011,TERRELL,0.026
2011,MARION,0.0129
2011,OTHER (COMBINED) COUNTIES,0.2231
2010,BLECKLEY,0.145
2010,DODGE,0.0929
2010,HOUSTON,0.0466
2010,JOHNSON,0.0545
2010,LAURENS,0.219
2010,MONTGOMERY,0.117
2010,OTHER (COMBINED) COUNTIES,0.3254
2010,WASHINGTON,0.128
2010,WHEELER,0.0606
2010,BULLOCH,0.195
2010,BURKE,0.192
2010,EFFINGHAM,0.103
2010,JEFFERSON,0.319
2010,JENKINS,0.067
2010,OTHER (COMBINED) COUNTIES,0.345
2010,BARTOW,0.0794
2010,FLOYD,0.0805
2010,GORDON,0.147
2010,OTHER (COMBINED) COUNTIES,0.1575
2010,WALKER,0.0436
2010,BERRIEN,0.0295
2010,BROOKS,0.255
2010,COFFEE,0.0835
2010,DOOLY,0.141
2010,IRWIN,0.0413
2010,LANIER,0.0265
2010,OTHER (COMBINED) COUNTIES,0.3677
2010,TIFT,0.0151
2010,WILCOX,0.0354
2010,APPLING,0.0905
2010,OTHER (COMBINED) COUNTIES,0.2217
2010,PIERCE,0.047
2010,TATTNALL,0.25
2010,TOOMBS,0.147
2010,WARE,0.0418
2010,DECATUR,0.115
2010,GRADY,0.148
2010,MITCHELL,0.13
2010,OTHER (COMBINED) COUNTIES,0.5277
2010,RANDOLPH,0.129
2010,SEMINOLE,0.0885
2010,TERRELL,0.156
2010,THOMAS,0.0668
2010,MACON,0.138
2010,MARION,0.0206
2010,OTHER (COMBINED) COUNTIES,0.1114
2010,TAYLOR,0.084
2009,DODGE,0.324
2009,JOHNSON,0.172
2009,LAURENS,0.428
2009,OTHER (COMBINED) COUNTIES,1.498
2009,WHEELER,0.128
2009,BULLOCH,0.739
2009,BURKE,0.361
2009,OTHER (COMBINED) COUNTIES,1.443
2009,SCREVEN,0.463
2009,BARTOW,0.119
2009,CHATTOOGA,0.053
2009,GORDON,0.141
2009,OTHER (COMBINED) COUNTIES,0.326
2009,BROOKS,0.652
2009,COFFEE,0.179
2009,COOK,0.054
2009,DOOLY,0.742
2009,JEFF DAVIS,0.156
2009,OTHER (COMBINED) COUNTIES,1.594
2009,OTHER (COMBINED) COUNTIES,1.262
2009,TATTNALL,0.393
2009,WARE,0.077
2009,CALHOUN,0.095
2009,DECATUR,0.308
2009,GRADY,0.198
2009,OTHER (COMBINED) COUNTIES,2.882
2009,SEMINOLE,0.085
2009,MACON,0.445
2009,MARION,0.053
2009,OTHER (COMBINED) COUNTIES,0.124
2009,TAYLOR,0.135
2008,JOHNSON,0.054
2008,LAURENS,0.259
2008,OTHER (COMBINED) COUNTIES,1.187
2008,PEACH,0.146
2008,PULASKI,0.037
2008,BULLOCH,0.627
2008,BURKE,0.282
2008,EFFINGHAM,0.165
2008,JEFFERSON,0.411
2008,JENKINS,0.234
2008,OTHER (COMBINED) COUNTIES,0.496
2008,SCREVEN,0.348
2008,GORDON,0.111
2008,OTHER (COMBINED) COUNTIES,0.393
2008,POLK,0.081
2008,BROOKS,0.413
2008,COFFEE,0.149
2008,CRISP,0.195
2008,DOOLY,0.651
2008,JEFF DAVIS,0.159
2008,LANIER,0.028
2008,OTHER (COMBINED) COUNTIES,1.221
2008,TIFT,0.077
2008,TURNER,0.087
2008,BACON,0.057
2008,LONG,0.018
2008,OTHER (COMBINED) COUNTIES,0.462
2008,PIERCE,0.224
2008,TATTNALL,0.29
2008,TOOMBS,0.253
2008,WARE,0.029
2008,CALHOUN,0.116
2008,DECATUR,0.202
2008,MILLER,0.128
2008,OTHER (COMBINED) COUNTIES,1.754
2008,RANDOLPH,0.432
2008,TERRELL,0.346
2008,MACON,0.259
2008,MARION,0.087
2008,OTHER (COMBINED) COUNTIES,0.289
2007,BLECKLEY,0.129
2007,DODGE,0.12
2007,HOUSTON,0.102
2007,JOHNSON,0.141
2007,LAURENS,0.372
2007,MONTGOMERY,0.113
2007,OTHER (COMBINED) COUNTIES,0.129
2007,PEACH,0.078
2007,PULASKI,0.108
2007,WASHINGTON,0.17
2007,WHEELER,0.117
2007,BULLOCH,0.541
2007,BURKE,0.42
2007,CANDLER,0.151
2007,EFFINGHAM,0.106
2007,EMANUEL,0.228
2007,JEFFERSON,0.285
2007,JENKINS,0.239
2007,OTHER (COMBINED) COUNTIES,0.034
2007,SCREVEN,0.33
2007,CHATTOOGA,0.024
2007,GORDON,0.084
2007,OTHER (COMBINED) COUNTIES,0.095
2007,POLK,0.021
2007,WHITFIELD,0.008
2007,BEN HILL,0.029
2007,BERRIEN,0.022
2007,BROOKS,0.125
2007,COFFEE,0.059
2007,COLQUITT,0.077
2007,CRISP,0.154
2007,DOOLY,0.249
2007,IRWIN,0.1
2007,JEFF DAVIS,0.087
2007,LOWNDES,0.031
2007,OTHER (COMBINED) COUNTIES,0.064
2007,TELFAIR,0.055
2007,TURNER,0.039
2007,WILCOX,0.023
2007,WORTH,0.05
2007,APPLING,0.098
2007,BACON,0.025
2007,EVANS,0.117
2007,OTHER (COMBINED) COUNTIES,0.063
2007,PIERCE,0.114
2007,TATTNALL,0.363
2007,TOOMBS,0.222
2007,WARE,0.06
2007,WAYNE,0.046
2007,CLAY,0.049
2007,DECATUR,0.086
2007,EARLY,0.15
2007,GRADY,0.057
2007,MILLER,0.155
2007,MITCHELL,0.084
2007,OTHER (COMBINED) COUNTIES,0.231
2007,RANDOLPH,0.266
2007,SEMINOLE,0.053
2007,SUMTER,0.3
2007,TERRELL,0.155
2007,THOMAS,0.065
2007,MACON,0.264
2007,MARION,0.055
2007,OTHER (COMBINED) COUNTIES,0.052
2007,TAYLOR,0.051
2006,BLECKLEY,0.014
2006,DODGE,0.031
2006,HOUSTON,0.02
2006,JOHNSON,0.067
2006,LAURENS,0.162
2006,MONTGOMERY,0.04
2006,OTHER (COMBINED) COUNTIES,0.044
2006,PEACH,0.018
2006,PULASKI,0.028
2006,WASHINGTON,0.051
2006,WHEELER,0.085
2006,BULLOCH,0.306
2006,BURKE,0.11
2006,CANDLER,0.067
2006,EFFINGHAM,0.042
2006,EMANUEL,0.038
2006,JEFFERSON,0.116
2006,JENKINS,0.029
2006,OTHER (COMBINED) COUNTIES,0.02
2006,SCREVEN,0.192
2006,BARTOW,0.0415
2006,CHATTOOGA,0.019
2006,FLOYD,0.024
2006,GORDON,0.112
2006,OTHER (COMBINED) COUNTIES,0.04
2006,POLK,0.0335
2006,WALKER,0.03
2006,BERRIEN,0.037
2006,BROOKS,0.041
2006,COFFEE,0.011
2006,CRISP,0.009
2006,DOOLY,0.04
2006,LOWNDES,0.023
2006,OTHER (COMBINED) COUNTIES,0.069
2006,TELFAIR,0.07
2006,APPLING,0.072
2006,BACON,0.01
2006,EVANS,0.02
2006,LONG,0.011
2006,OTHER (COMBINED) COUNTIES,0.068
2006,PIERCE,0.116
2006,TATTNALL,0.225
2006,TOOMBS,0.128
2006,DECATUR,0.019
2006,EARLY,0.02
2006,GRADY,0.041
2006,LEE,0.072
2006,OTHER (COMBINED) COUNTIES,0.087
2006,RANDOLPH,0.144
2006,SUMTER,0.042
2006,TERRELL,0.025
2006,HENRY,0.01
2006,MACON,0.119
2006,MARION,0.043
2006,OTHER (COMBINED) COUNTIES,0.037
2006,TAYLOR,0.021
2005,BIBB,0.008
2005,BLECKLEY,0.035
2005,DODGE,0.05
2005,HOUSTON,0.095
2005,JOHNSON,0.047
2005,LAURENS,0.19
2005,MONTGOMERY,0.063
2005,OTHER (COMBINED) COUNTIES,0.017
2005,PEACH,0.062
2005,PULASKI,0.028
2005,TREUTLEN,0.015
2005,WASHINGTON,0.075
2005,WHEELER,0.115
2005,BULLOCH,0.274
2005,BURKE,0.105
2005,CANDLER,0.095
2005,EFFINGHAM,0.065
2005,EMANUEL,0.048
2005,GLASCOCK,0.018
2005,JEFFERSON,0.158
2005,JENKINS,0.059
2005,OTHER (COMBINED) COUNTIES,0.01
2005,SCREVEN,0.17
2005,WARREN,0.008
2005,BARTOW,0.022
2005,CHATTOOGA,0.023
2005,FLOYD,0.06
2005,GORDON,0.127
2005,MURRAY,0.057
2005,OTHER (COMBINED) COUNTIES,0.005
2005,POLK,0.036
2005,WALKER,0.045
2005,BEN HILL,0.007
2005,BERRIEN,0.03
2005,BROOKS,0.032
2005,COFFEE,0.022
2005,CRISP,0.04
2005,DOOLY,0.061
2005,IRWIN,0.017
2005,JEFF DAVIS,0.013
2005,LOWNDES,0.012
2005,OTHER (COMBINED) COUNTIES,0.025
2005,TELFAIR,0.049
2005,TURNER,0.025
2005,WORTH,0.027
2005,APPLING,0.075
2005,BRYAN,0.01
2005,EVANS,0.063
2005,LONG,0.015
2005,OTHER (COMBINED) COUNTIES,0.039
2005,PIERCE,0.059
2005,TATTNALL,0.267
2005,TOOMBS,0.142
2005,CALHOUN,0.026
2005,DECATUR,0.062
2005,DOUGHERTY,0.061
2005,EARLY,0.015
2005,GRADY,0.06
2005,LEE,0.12
2005,MITCHELL,0.06
2005,OTHER (COMBINED) COUNTIES,0.029
2005,RANDOLPH,0.227
2005,SUMTER,0.09
2005,TERRELL,0.085
2005,THOMAS,0.023
2005,WEBSTER,0.042
2005,HENRY,0.01
2005,MACON,0.215
2005,MARION,0.036
2005,OTHER (COMBINED) COUNTIES,0.023
2005,SCHLEY,0.015
2005,TAYLOR,0.041
2004,BLECKLEY,0.08
2004,DODGE,0.075
2004,HOUSTON,0.15
2004,JOHNSON,0.08
2004,LAURENS,0.3
2004,MONTGOMERY,0.08
2004,OTHER (COMBINED) COUNTIES,0.055
2004,PEACH,0.045
2004,PULASKI,0.125
2004,TREUTLEN,0.02
2004,WASHINGTON,0.165
2004,WHEELER,0.145
2004,BULLOCH,0.55
2004,BURKE,0.22
2004,CANDLER,0.13
2004,EFFINGHAM,0.145
2004,EMANUEL,0.11
2004,JEFFERSON,0.305
2004,JENKINS,0.165
2004,OTHER (COMBINED) COUNTIES,0.045
2004,SCREVEN,0.33
2004,OTHER (COMBINED) COUNTIES,0.03
2004,FRANKLIN,0.038
2004,HART,0.086
2004,OTHER (COMBINED) COUNTIES,0.026
2004,BARTOW,0.06
2004,CHATTOOGA,0.032
2004,FLOYD,0.12
2004,GORDON,0.22
2004,MURRAY,0.055
2004,OTHER (COMBINED) COUNTIES,0.013
2004,POLK,0.04
2004,WALKER,0.06
2004,ATKINSON,0.015
2004,BEN HILL,0.04
2004,BERRIEN,0.07
2004,BROOKS,0.095
2004,COFFEE,0.09
2004,COLQUITT,0.05
2004,COOK,0.02
2004,CRISP,0.065
2004,DOOLY,0.18
2004,IRWIN,0.04
2004,JEFF DAVIS,0.07
2004,LOWNDES,0.07
2004,OTHER (COMBINED) COUNTIES,0.025
2004,TELFAIR,0.085
2004,TIFT,0.015
2004,TURNER,0.025
2004,WILCOX,0.035
2004,WORTH,0.11
2004,APPLING,0.19
2004,BACON,0.045
2004,BRYAN,0.018
2004,EVANS,0.075
2004,OTHER (COMBINED) COUNTIES,0.022
2004,PIERCE,0.065
2004,TATTNALL,0.35
2004,TOOMBS,0.25
2004,WARE,0.03
2004,WAYNE,0.075
2004,DECATUR,0.065
2004,EARLY,0.12
2004,GRADY,0.075
2004,LEE,0.21
2004,MILLER,0.06
2004,OTHER (COMBINED) COUNTIES,0.143
2004,RANDOLPH,0.26
2004,SEMINOLE,0.07
2004,SUMTER,0.26
2004,TERRELL,0.29
2004,THOMAS,0.047
2004,WEBSTER,0.05
2004,MACON,0.19
2004,MARION,0.065
2004,OTHER (COMBINED) COUNTIES,0.1
2004,TAYLOR,0.045
2003,BLECKLEY,0.055
2003,DODGE,0.037
2003,HOUSTON,0.179
2003,JOHNSON,0.082
2003,LAURENS,0.27
2003,MONTGOMERY,0.046
2003,OTHER (COMBINED) COUNTIES,0.082
2003,PEACH,0.041
2003,PULASKI,0.056
2003,WASHINGTON,0.131
2003,WHEELER,0.108
2003,BULLOCH,0.651
2003,BURKE,0.16
2003,CANDLER,0.065
2003,EFFINGHAM,0.07
2003,EMANUEL,0.048
2003,JEFFERSON,0.322
2003,JENKINS,0.06
2003,OTHER (COMBINED) COUNTIES,0.04
2003,SCREVEN,0.235
2003,BARTOW,0.094
2003,CHATTOOGA,0.028
2003,FLOYD,0.098
2003,GORDON,0.178
2003,OTHER (COMBINED) COUNTIES,0.058
2003,WALKER,0.054
2003,ATKINSON,0.013
2003,BEN HILL,0.024
2003,BERRIEN,0.051
2003,BROOKS,0.053
2003,COFFEE,0.026
2003,CRISP,0.027
2003,DOOLY,0.093
2003,IRWIN,0.083
2003,LOWNDES,0.056
2003,OTHER (COMBINED) COUNTIES,0.122
2003,TELFAIR,0.06
2003,WORTH,0.032
2003,APPLING,0.12
2003,BACON,0.01
2003,BRYAN,0.019
2003,EVANS,0.049
2003,OTHER (COMBINED) COUNTIES,0.063
2003,PIERCE,0.04
2003,TATTNALL,0.31
2003,TOOMBS,0.17
2003,WARE,0.034
2003,DECATUR,0.07
2003,EARLY,0.05
2003,GRADY,0.05
2003,LEE,0.1
2003,OTHER (COMBINED) COUNTIES,0.17
2003,RANDOLPH,0.2
2003,SUMTER,0.095
2003,TERRELL,0.252
2003,THOMAS,0.05
2003,MACON,0.155
2003,MARION,0.039
2003,OTHER (COMBINED) COUNTIES,0.038
2003,TAYLOR,0.028
2002,HOUSTON,0.057
2002,JOHNSON,0.041
2002,LAURENS,0.13
2002,MONTGOMERY,0.014
2002,OTHER (COMBINED) COUNTIES,0.128
2002,WASHINGTON,0.04
2002,BULLOCH,0.285
2002,BURKE,0.095
2002,CANDLER,0.0485
2002,EFFINGHAM,0.0345
2002,EMANUEL,0.018
